Area_Name,Postal_code,Lat,Lon
Chak 107-Gb,37231,31.3333,73.4333
Chak 96 Gb,37251,31.3333,73.4333
Chak 67-Gb,37231,31.3333,73.4333
Chak 108-Gb,37231,31.3333,73.4333
Chak 112-Gb,37231,31.3333,73.4333
Chak 109-Rb Workshop,37231,31.3333,73.4333
Chak 57-Gb,37231,31.3333,73.4333
Chak 98 Gb,37251,31.3333,73.4333
Chak 99/Gb,37251,31.3333,73.4333
Jaranwala,37250,31.3324568,73.4197247
Chak 109-Gb,37231,31.3333,73.4333
Chak 63 Gb (West),37251,31.3333,73.4333
Chak 378 Gb,37251,31.3333,73.4333
Jhangara Wala,37251,31.3333,73.4333
Chak 275 Jb,37251,31.3333,73.4333
Chak 273 Jb,37251,31.3333,73.4333
Chak 54 Gb,37251,31.3333,73.4333
Chak 120 Gb,37251,31.3333,73.4333
Chak 104 Gb,37251,31.3333,73.4333
Chak 53 Gb,37251,31.3333,73.4333
Chak 60 Gb,37251,31.3333,73.4333
Chak 103 Gb,37251,31.3333,73.4333
Chak 631/Gb/4,37251,31.3333,73.4333
Chak 276 Jb,37251,31.3333,73.4333
Chak 63 Gb (East),37251,31.3333,73.4333
Chak 56 Gb,37251,31.3333,73.4333
Chak 58 Gb,37251,31.3333,73.4333
Chak 62 Gb (E),37251,31.3333,73.4333
Chak 124 Gb,37251,31.3333,73.4333
Chak 62 Gb (West),37251,31.3333,73.4333
Chak 580/Gb,37251,31.3333,73.4333
Chak 654/5 Gb,37251,31.3333,73.4333
Chak 236/Gb,37251,31.3333,73.4333
Chak 122 Gb,37251,31.3333,73.4333
Ganga Pur,37280,31.3333,73.4333
Chak 583 Gb,37251,31.3333,73.4333
Chak 569 Gb,37281,31.3333,73.4333
Chak 123 Gb,37251,31.3333,73.4333
Chak 61 Gb,37251,31.3333,73.4333
Chak 630 Gb,37251,31.3333,73.4333
Chak 94 Gb,37251,31.3333,73.4333
Chak 658/9 Gb,37281,31.3333,73.4333
Chak 648 Gb,37251,31.3333,73.4333
Chak 383 Gb,37251,31.3333,73.4333
Chak 628 Gb,37251,31.3333,73.4333
Chak 565 Gb,37281,31.3333,73.4333
Chak 274 Jb,37251,31.3333,73.4333
Chak 95 Gb,37251,31.3333,73.4333
Chak 559 Gb,37281,31.3333,73.4333
Chak 146 Gb,37251,31.3333,73.4333
Chak 653 Gb/4,37251,31.3333,73.4333
Chak 566 Gb,37281,31.3333,73.4333
Chak 563/Gb (E),37281,31.3333,73.4333
Chak 642 Gb,37281,31.3333,73.4333
Chak 644 Gb,37281,31.3333,73.4333
Chak 568 Gb,37281,31.3333,73.4333
Chak 656/6 Gb,37281,31.3333,73.4333
Chak 643 Gb,37281,31.3333,73.4333
Chak 233/Gb,37281,31.3333,73.4333
Buchiana Canal Rest House,37281,31.3333,73.4333
Chak 567 Gb,37281,31.3333,73.4333
Chak 563 Gb (W),37281,31.3333,73.4333
Chak 624 Gb,37281,31.3333,73.4333
Lundian Wala,37281,31.3333,73.4333
Chak 564 Gb,37281,31.3333,73.4333
Chak 562 Gb,37281,31.3333,73.4333
Chak 560 Gb,37281,31.3333,73.4333
Samundri,37300,30.1,71.475
Chak 449 Gb,37301,30.1,71.475
Chak 561 Gb,37281,31.3333,73.4333
Chak 441 Gb Sadan Wala,37301,30.1,71.475
Chak 217 Gb,37301,30.1,71.475
Chak 143 Gb,37301,30.1,71.475
Chak 138 Gb,37301,30.1,71.475
Chak 470 Gb,37301,30.1,71.475
Chak 472 Gb,37301,30.1,71.475
Chak 439 Gb,37301,30.1,71.475
Chak 471 Gb,37301,30.1,71.475
Chak 475 Gb,37301,30.1,71.475
Chak 442 Gb,37301,30.1,71.475
Chak 440 Gb,37301,30.1,71.475
Chak 140 Gb,37301,30.1,71.475
Chak 142 Gb,37301,30.1,71.475
Chak 474 Gb,37301,30.1,71.475
Chak 137 Gb,37301,30.1,71.475
Chak 444 Gb,37301,30.1,71.475
Chak 465 Gb,37301,30.1,71.475
Chak 469 Gb,37301,30.1,71.475
Chak 219 Gb,37301,30.1,71.475
Chak 139 Gb,37301,30.1,71.475
Chak 218 Gb,37301,30.1,71.475
Chak 461 Gb,37301,30.1,71.475
Chak 443 Gb,37301,30.1,71.475
Chak 390 Gb,37301,30.1,71.475
Chak 49 Gb,37341,30.1,71.475
Chak 463 Gb,37301,30.1,71.475
Chak 45 Gb,37340,30.1,71.475
Chak 389 Gb,37301,30.1,71.475
Chak 441 Gb Bhuchoki,37301,30.1,71.475
Chak 267 Rb,37360,30.1,71.475
Chak 41 Gb,37341,30.1,71.475
Chak 42 Gb,37341,30.1,71.475
Chak 86 Jb,37361,30.1,71.475
Chak 44 Gb,37341,30.1,71.475
Chak 281 Rb,37361,30.1,71.475
Chak 271 Rb,37361,30.1,71.475
Chak 528 Gb,37361,30.1,71.475
Chak 277 Rb,37361,30.1,71.475
Chak 530 Gb,37361,30.1,71.475
Dich Kot,37370,30.1,71.475
Chak 276 Rb,37361,30.1,71.475
Chak 270 Rb,37361,30.1,71.475
Chak 272 Rb,37361,30.1,71.475
Chak 273 Rb,37361,30.1,71.475
Chak 275 Rb,37361,30.1,71.475
Chak 264 Rb,37361,30.1,71.475
Chak 261 Rb Bhago Wali,37371,30.1,71.475
Chak 274 Rb,37361,30.1,71.475
Chak 268 Rb,37371,30.1,71.475
Chak 260 Rb,37371,30.1,71.475
Chak 269 Rb,37371,30.1,71.475
Chak 258 Rb,37371,30.1,71.475
Chak 259 Rb,37371,30.1,71.475
Chak 265 Rb,37371,30.1,71.475
Chak 153 Gb,37371,30.1,71.475
Chak 462 Gb,37301,30.1,71.475
Chak 261 Rb Udho Wali,37371,30.1,71.475
Chak 136 Gb,37371,30.1,71.475
Chak 88 Gb,37371,30.1,71.475
Chak 535 Gb,37371,30.1,71.475
Chak 85/Gb,37421,31.3167,73.0333
Chak 527 Gb,37371,30.1,71.475
Chak 91/Gb,37421,31.3167,73.0333
Chak 47 Gb,37341,30.1,71.475
Chak 388 Gb,37301,30.1,71.475
Chak 48 Gb,37341,30.1,71.475
Chak 247 Rb,37401,31.3167,73.0333
Chak 253 Rb Islam Nagar,37401,31.3167,73.0333
Chak 243 Rb Roshan Wala,37431,31.3167,73.0333
Chak 252 Rb,37401,31.3167,73.0333
Chak 86/Gb,37421,31.3167,73.0333
Chak 232 Rb,37431,31.3167,73.0333
Dasuha,37430,31.3167,73.0333
Chak 233 Rb,37431,31.3167,73.0333
Chak 296 Rb,37431,31.3167,73.0333
Chak 231 Rb,37431,31.3167,73.0333
Chak 242 Rb,37431,31.3167,73.0333
Chak 229 Gb,37451,31.3167,73.0333
Chak 255/Rb,37421,31.3167,73.0333
Chak 248/Rb,37420,31.3167,73.0333
Satiana Banglow,37450,31.3167,73.0333
Chak 31 Gb,37451,31.3167,73.0333
Chak 129 Gb,37451,31.3167,73.0333
Chak 32 Gb,37451,31.3167,73.0333
Chak 30 Gb,37451,31.3167,73.0333
Chak 251 Rb,37401,31.3167,73.0333
Chak 253 Rb,37400,31.3167,73.0333
Chak 435/Gb,37451,31.3167,73.0333
Chak 434 Gb Jhamra,37451,31.3167,73.0333
Chak 90 Gb,37451,31.3167,73.0333
Chak 368 Gb,37451,31.3167,73.0333
Chak 509/Gb,37451,31.3167,73.0333
Chak 231 Gb,37451,31.3167,73.0333
Chak 363 Gb Hossoky,37451,31.3167,73.0333
Chak 36 Gb,37451,31.3167,73.0333
Chak 38 Gb,37451,31.3167,73.0333
Chak 37 Gb,37451,31.3167,73.0333
Chak 83 Gb,37421,31.3167,73.0333
Chak 33 Gb,37451,31.3167,73.0333
Chak 254 Rb,37401,31.3167,73.0333
Chak 89 Gb,37451,31.3167,73.0333
Chak 232 G.B.,37500,31.1794,71.8537
Chak 167 Gb,37460,31.3167,73.0333
Chak 130 Gb,37501,31.1794,71.8537
Chak 172 Gb,37501,31.1794,71.8537
P.A.F.,37510,31.1794,71.8537
Chak 71 Jb,37521,31.1794,71.8537
Chak 170 Gb,37501,31.1794,71.8537
Chak 171 Gb,37501,31.1794,71.8537
Chak 64 Jb,37521,31.1794,71.8537
Chak 272 Jb,37521,31.1794,71.8537
Chak 37 Jb,37521,31.1794,71.8537
Chak 271 Jb,37521,31.1794,71.8537
Chak 72 Jb,37521,31.1794,71.8537
Chak 230 Jb,37521,31.1794,71.8537
Chak 63 Jb,37521,31.1794,71.8537
Chak 89 Jb,37521,31.1794,71.8537
Chak 167 Gb,37501,31.1794,71.8537
Chak 253 Rb Kalan,37501,31.1794,71.8537
Chak 41 Jb,37521,31.1794,71.8537
Thikri Wala,37520,31.1794,71.8537
Chak 73 Jb,37521,31.1794,71.8537
Chak 70 Jb,37521,31.1794,71.8537
Chak 40 Gb,37501,31.1794,71.8537
Chak 38 Jb,37521,31.1794,71.8537
Chak 88 Jb,37521,31.1794,71.8537
Chak 66 Jb,37521,31.1794,71.8537
Chak 84 Jb,37521,31.1794,71.8537
Chak 85 Jb,37521,31.1794,71.8537
Chak 80 Jb,37521,31.1794,71.8537
Chak 81 Jb,37521,31.1794,71.8537
Chak 83 Jb,37521,31.1794,71.8537
Chak 82 Jb,37521,31.1794,71.8537
Chak 67 Jb,37521,31.1794,71.8537
Chak 79 Jb,37521,31.1794,71.8537
Chak 69 Jb,37521,31.1794,71.8537
Chak 87 Jb,37521,31.1794,71.8537
Chak 68 Jb,37521,31.1794,71.8537
Chak 75 Jb,37521,31.1794,71.8537
Chak No.202 Rb,37621,31.1794,71.8537
Chak 58 Rb,37631,31.1794,71.8537
Chak 68 Rb,37631,31.1794,71.8537
Chak 107 Rb,37631,31.1794,71.8537
Chak No.199 Rb,37620,31.1794,71.8537
Khurrian Wala,37630,31.1794,71.8537
Chak 61 Rb,37631,31.1794,71.8537
Chak 67 Rb,37631,31.1794,71.8537
Chak No.198 Rb,37621,31.1794,71.8537
Chak 53 Rb,37631,31.1794,71.8537
Chak 200 Rb,37631,31.1794,71.8537
Chak 62 Rb,37631,31.1794,71.8537
Chak No.201 Rb,37621,31.1794,71.8537
Chak 206 Rb,37631,31.1794,71.8537
Chak 117/J.B.,37600,31.1794,71.8537
Chak 196 Rb,37611,31.1794,71.8537
Chak 106 Rb,37631,31.1794,71.8537
Chak 203 Rb,37610,31.1794,71.8537
Chak 195 Rb,37611,31.1794,71.8537
Chak 93 Rb,37631,31.1794,71.8537
Chak 121 Jb,37611,31.1794,71.8537
Chak No.197 Rb,37621,31.1794,71.8537
Chak 91 Rb,37631,31.1794,71.8537
Chak 194 Rb,37631,31.1794,71.8537
Chak 77 Rb,37631,31.1794,71.8537
Chak 69 Rb,37631,31.1794,71.8537
Chak 90 Rb,37631,31.1794,71.8537
Chak 96 Rb Mari,37661,31.1794,71.8537
Chak 70 Rb,37631,31.1794,71.8537
Chak 73 Rb,37631,31.1794,71.8537
Chak 101 Gb,37661,31.1794,71.8537
Chak 71 Rb,37631,31.1794,71.8537
Chak 100 Gb,37661,31.1794,71.8537
Chak 75 Rb,37631,31.1794,71.8537
Chak 72 Rb,37631,31.1794,71.8537
Chak 150 Rb,37631,31.1794,71.8537
Chak 102 Rb,37661,31.1794,71.8537
Chak 156-Rb,37701,31.5667,73.1833
Chak No.164 Rb,37691,31.1794,71.8537
Chak 105 Rb,37661,31.1794,71.8537
Chak 189 R.B.(Rasulpur),37690,31.1794,71.8537
Chak 108 Rb,37661,31.1794,71.8537
Chak 108-Jb,37701,31.5667,73.1833
Chak 185-Rb,37701,31.5667,73.1833
Chak No.193 Rb,37691,31.1794,71.8537
Chak 155-Rb,37701,31.5667,73.1833
Chak No.192 Rb,37691,31.1794,71.8537
Chak 186-Rb,37701,31.5667,73.1833
Chak Jhumra,37700,31.5678935,73.1835876
Chak 293-Rb,37701,31.5667,73.1833
Chak 100 Rb,37661,31.1794,71.8537
Chak 103 Rb,37660,31.1794,71.8537
Chak 116-Jb,37701,31.5667,73.1833
Chak 94 Rb,37661,31.1794,71.8537
Chak 99 Rb,37661,31.1794,71.8537
Chak 190-Rb,37701,31.5667,73.1833
Chak 95 Rb,37661,31.1794,71.8537
Chak 102 Gb,37661,31.1794,71.8537
Chak 188-Rb,37701,31.5667,73.1833
Chak 153-Rb,37701,31.5667,73.1833
Chak 159-Rb,37701,31.5667,73.1833
Chak 160-Rb,37701,31.5667,73.1833
Chak 65 Rb,37751,31.6352,73.1093
Kot Khudayar,37721,31.6819,73.0444
Chak 159-Rb West,37701,31.5667,73.1833
Burj Mandi,37730,31.6569,73.1
Chak 24/Jb,37731,31.6569,73.1
Chak 16/Jb,37731,31.6569,73.1
Chak 152/Rb,37731,31.6569,73.1
Chak 163-Rb,37701,31.5667,73.1833
Chak 111 Jb,37721,31.6819,73.0444
Chak 105 Jb,37721,31.6819,73.0444
Chak 191-Rb,37701,31.5667,73.1833
Chak 110 Jb,37721,31.6819,73.0444
Chak 104 Jb,37721,31.6819,73.0444
Sahuwala (Chak 132/R.B),37750,31.6352,73.1093
Chak 133 Rb,37751,31.6352,73.1093
Chak 103/Jb,37720,31.6819,73.0444
Chak 157/Rb,37731,31.6569,73.1
Chak 102/Jb,37731,31.6569,73.1
Chak 20/Jb,37731,31.6569,73.1
Chak 205/M,62381,29.9433,73.099
Chak 130/M,62381,29.9433,73.099
Chak 206/M,62381,29.9433,73.099
Chak 428/6-R,62381,29.9433,73.099
Chak 207/M,62381,29.9433,73.099
Bakhshan Khan,62400,29.8777,72.9872
Chak 165/M,62381,29.9433,73.099
Chak 180/M,62381,29.9433,73.099
Chak 143/Murad,63001,29.425,71.8489
Chak 52/F,62401,29.8777,72.9872
Sethan Wala,62401,29.8777,72.9872
Chak 200/M,62381,29.9433,73.099
Hasil Pur Mandi,63000,29.9378262,72.0316861
Chak 172/M,62381,29.9433,73.099
Chak 10/F,62401,29.8777,72.9872
Chak 61/F,63001,29.425,71.8489
Dullah Bhedera,62401,29.8777,72.9872
Chak 148-M,63001,29.425,71.8489
Chak 95/F,62401,29.8777,72.9872
Chak 50/F,62401,29.8777,72.9872
Khairodheh,63001,29.425,71.8489
Chak 157/M,63001,29.425,71.8489
Chak 89/F,63001,29.425,71.8489
Chak 73/F,63001,29.425,71.8489
Chak 188/M,63001,29.425,71.8489
Chak 83/F,63001,29.425,71.8489
Shahpur Sharif,63001,29.425,71.8489
Chak 153-M,63001,29.425,71.8489
Chak 64/F,63001,29.425,71.8489
Chak 76/F,63001,29.425,71.8489
Chak 156/M,63001,29.425,71.8489
Chak 88/F,63001,29.425,71.8489
Chak 71/F,63001,29.425,71.8489
Chak 155-M,63001,29.425,71.8489
Chak 90/F,63001,29.425,71.8489
Chohan,63001,29.425,71.8489
Chak 19/Fw,63001,29.425,71.8489
Khankah Mohd Panah,63001,29.425,71.8489
Chak 79/F,63001,29.425,71.8489
Chhonawala,63020,29.425,71.8489
Chak 92/F,63001,29.425,71.8489
Chak 190/M,63021,29.425,71.8489
Chak 161/M,63021,29.425,71.8489
Chak 181/M,63021,29.425,71.8489
Chak 194/M,63021,29.425,71.8489
Chak 192/M,63021,29.425,71.8489
Jamalpur,63041,29.645,72.3642
Chak 188/M,63021,29.425,71.8489
Kotla Qaim Khan,63061,29.65,72.2333
Sheikhwahan,63041,29.645,72.3642
Khairpur Tamiwali,63060,29.6347,72.2787
Chakjhangran Wala,63041,29.645,72.3642
Kot Azam,63061,29.65,72.2333
Inaiti,63041,29.645,72.3642
Lal Suharan,63061,29.65,72.2333
Dera Bakha,63070,29.45,71.8667
Pallah,63030,29.8061,72.5514
Qaim Pur,63040,29.7068,72.3874
Goth Noor Mohammad,63061,29.65,72.2333
Tali Talbani,63061,29.65,72.2333
Sanjar,63071,27.8264,68.7625
Bahawalpur Cantt,63080,29.425,71.8489
Abbas Nagar,63071,27.8264,68.7625
Israni,63061,29.65,72.2333
Islami Colony,63101,34.2936,71.8736
Chak 23/Bc,63101,34.2936,71.8736
Fazal Abad,63101,34.2936,71.8736
Model Town A,63100,29.3790774,71.6886672
Islamia University,63100,29.3790774,71.6886672
Bahawalpur G.P.O.,63100,29.3790774,71.6886672
Bahawalpur Cantt N.P.O.,63080,29.425,71.8489
Bahawalpur N.P.O.,63100,29.3790774,71.6886672
Basti Haji,63101,34.2936,71.8736
Karna,63101,34.2936,71.8736
Bahawalpur City,63100,29.3790774,71.6886672
Chak 13/Bc,63101,34.2936,71.8736
Mohajir Colony Bhadad,63101,34.2936,71.8736
Bindra,63101,34.2936,71.8736
Himatian,63101,34.2936,71.8736
Chak 11/Bc,63101,34.2936,71.8736
Ghani Pur,63101,34.2936,71.8736
Chak 99/D.B.,63211,29.1333,71.75
Chak 6/Bc,63101,34.2936,71.8736
Chak 26/Bc,63101,34.2936,71.8736
Chak 12/Bc,63101,34.2936,71.8736
Chak 42/Db,63101,34.2936,71.8736
Islamiauniversitycampus,63120,31.0035,71.0485
Chak 57-58/D.B.,63211,29.1333,71.75
Sadiq Public School,63180,31.0035,71.0485
Chak 41/Db,63101,34.2936,71.8736
Yazman,63210,29.1060623,71.7385301
Intermediate Secondry Board,63170,31.0035,71.0485
Chak 93/D.B.,63211,29.1333,71.75
Chak 49/D.B.,63211,29.1333,71.75
Small Industries Estate,63160,31.0035,71.0485
Chak 106/D.B.,63211,29.1333,71.75
Chak 59/D.B.,63211,29.1333,71.75
Chak 46/D.B.,63211,29.1333,71.75
Chak 88/D.B.,63211,29.1333,71.75
Chak 105/D.B.,63211,29.1333,71.75
Chak 104/D.B.,63211,29.1333,71.75
Chak 102/D.B.,63211,29.1333,71.75
Chak 55/D.B.,63211,29.1333,71.75
Jhok Punar,63231,29.1056,71.2639
Chak 51/D.B.,63211,29.1333,71.75
Chak 107/D.B.,63211,29.1333,71.75
Chak 110/D.B.,63211,29.1333,71.75
Chak 54/D.B.,63211,29.1333,71.75
Kudwala Banglow,63211,29.1333,71.75
Chak 103/D.B.,63211,29.1333,71.75
Chak 50/D.B.,63211,29.1333,71.75
Chak 101/D.B.,63211,29.1333,71.75
Chak 109/D.B.,63211,29.1333,71.75
Chak 108/Db,63220,29.0085,71.1259
Chak 8/Dnb,63231,29.1056,71.2639
Chak 61/Db,63231,29.1056,71.2639
Chak 112/D.B.,63211,29.1333,71.75
Chak 111/D.B.,63211,29.1333,71.75
Chak 48/D.B.,63211,29.1333,71.75
Chak 117/Db,63230,29.1056,71.2639
Chak 1/Dnb,63231,29.1056,71.2639
Chak 7/Dnb,63231,29.1056,71.2639
Chak 116/Db,63231,29.1056,71.2639
Chak 11/Dnb,63231,29.1056,71.2639
Chak 119/Db,63231,29.1056,71.2639
Chak 118/Db,63231,29.1056,71.2639
Chak 65/Db,63231,29.1056,71.2639
Chak 17/D.N.B.,63237,29.1056,71.2639
Chak 115/Db,63231,29.1056,71.2639
Chak 62/Db,63231,29.1056,71.2639
Chak 14/Dnb,63231,29.1056,71.2639
Chak 16/Dnb,63231,29.1056,71.2639
Chak 139/Db,63231,29.1056,71.2639
Chak 36/D.N.B.,63237,29.1056,71.2639
Chak 38/D.N.B.,63237,29.1056,71.2639
Head Rajkan,63236,29.1056,71.2639
Chak 34/D.N.B.,63237,29.1056,71.2639
Nahar Wali,63251,29.35,71.55
Chak 114/D.N.B.,63237,29.1056,71.2639
Samasatta,63250,29.35,71.55
Paras Textile Mills,63260,29.3333,71.5667
Ali Kharak,63291,29.2302,71.5628
Khanqah Mubarik,63270,26.5306,67.7639
Shafi Abad,63271,26.5306,67.7639
Rehman Abad,63301,29.1444,71.2444
Musafir Khana,63275,26.5306,67.7639
Klanchwala,63275,26.5306,67.7639
Janu Wali,63291,29.2302,71.5628
Pipli Rajon,63291,29.2302,71.5628
Dera Masti,63261,29.3333,71.5667
Chak 22/Dnb,63310,29.1444,71.2444
Karani,63271,26.5306,67.7639
Aminabad,63271,26.5306,67.7639
Khalil Abad,63291,29.2302,71.5628
Mubarikpur,63290,29.9333,71.55
Ahmad Pur East,63350,29.192547,71.3118501
Noor Pur Nauranga,63300,29.1444,71.2444
Khan Pur Naurang,63301,29.1444,71.2444
Chak Naurang,63291,29.2302,71.5628
Chak 19/D.N.B.,63301,29.1444,71.2444
Kulab,63351,29.1167,71.1333
Ahmad Pur East City,63351,29.1167,71.1333
Chak 24/Dnb,63351,29.1167,71.1333
Uch Sharif,63410,29.2333,71.05
Tibbi Izzat,63351,29.1167,71.1333
Kotla Musa Khan,63400,29.2667,71.2167
Basti Sokhial,63351,29.1167,71.1333
Ahmed Pur S.Town,63351,29.1167,71.1333
Mehrabwala,63361,29.1333,71.2833
Joya Abad,63401,28.1333,69.0833
Sadiq Garh Palace,63360,29.1333,71.2833
Wahi Jogian,63401,28.1333,69.0833
Ghouspur,63401,28.1333,69.0833
Gumani,63411,29.2333,71.05
Nalka Adda,63411,29.2333,71.05
Panjnad,63420,28.9667,70.6667
Khair Pur Dwan,63411,29.2333,71.05
Haider Pur,63411,29.2333,71.05
Sultan Pur,63411,29.2333,71.05
Uch Mughlan,63411,29.2333,71.05
Channi Goth Rs,63451,29.1,70.9667
Mahand,63451,29.1,70.9667
Chani Goth,63450,29.1,71.0167
Liaqat Pur,64000,28.9334546,70.9427673
Zero Mori,64001,29.237,70.7978
Chak 49/A,64001,29.237,70.7978
Chak 31/A,64001,29.237,70.7978
Chak 42/A,64001,29.237,70.7978
Chak 24/A,64001,29.237,70.7978
Chak 88/A,64001,29.237,70.7978
Dera Faridi,64021,29.0917,70.7889
Chak 47/A,64001,29.237,70.7978
Chak 12/A,64001,29.237,70.7978
Chak 10/Abbasia,63451,29.1,70.9667
Chak 26/A,64001,29.237,70.7978
Janpur,64021,29.0917,70.7889
Chak 50/A,64001,29.237,70.7978
Chak 6/A,64001,29.237,70.7978
Allah Abad,64020,29.0542,70.8028
Chak 45/A,64001,29.237,70.7978
Metela,64021,29.0917,70.7889
Trinda Muhammad Panah,64030,29.1,70.9
Jagir Chaneli,64021,29.0917,70.7889
Khan Bela,64040,28.9667,70.7333
Dahsti,64021,29.0917,70.7889
Unran,64041,28.9965,70.6868
Amin Abad,64021,29.0917,70.7889
Jehelan Wali,64031,28.7292,70.7639
Basti Gul Muhammad,64031,28.7292,70.7639
Ghumbran,64041,28.9965,70.6868
Shidani Sharif,64041,28.9965,70.6868
Thull Hamza,64021,29.0917,70.7889
Malkani,64041,28.9965,70.6868
Nizam Wali,64021,29.0917,70.7889
Bismillah Pur Ghumbran,64041,28.9965,70.6868
Kandani,64071,31.4861,70.9875
Shahiabad,64041,28.9965,70.6868
Chak 35/A,64071,31.4861,70.9875
Chak 37/A,64071,31.4861,70.9875
Feroza,64070,28.75,70.8167
Chak 74/A,64071,31.4861,70.9875
Pacca Laran,64071,31.4861,70.9875
Sahja,64101,28.1244,70.2394
Head Jetha Bhutta,64081,29.237,70.7978
Chak 66/A,64071,31.4861,70.9875
Moeen Abad,64081,29.237,70.7978
Chak 81/A,64071,31.4861,70.9875
Basti Panwaran,64081,29.237,70.7978
Chak 34/A,64071,31.4861,70.9875
Chak 67/A,64071,31.4861,70.9875
Nawan Kot,64101,28.1244,70.2394
Nullah Mosani,64071,31.4861,70.9875
Heysons Sugar Mills Jetha Bhutta,64080,29.237,70.7978
Rehman Estate,64081,29.237,70.7978
Jampur,64101,28.1244,70.2394
Khan Pur,64100,28.6502532,70.6603695
Noor Wah,64101,28.1244,70.2394
Havli Gharib Shah,64081,29.237,70.7978
Chak 1/P,64081,29.237,70.7978
Satellite Town Khan Pur,64100,28.6502532,70.6603695
Chak 103/1l,64101,28.1244,70.2394
Sh.Abdul Sattar,64101,28.1244,70.2394
Saidpur,64101,28.1244,70.2394
Dunya Pur,64101,28.1244,70.2394
B.T.M.,64101,28.1244,70.2394
Agricultural Research Station 4-P,64101,28.1244,70.2394
Mad Mangla,64101,28.1244,70.2394
Halim Abad,64101,28.1244,70.2394
Chak 121/1l,64101,28.1244,70.2394
Chak 107/1l,64101,28.1244,70.2394
Lat Ko,64101,28.1244,70.2394
Mad Bhoora,64101,28.1244,70.2394
Farid Nagar,64101,28.1244,70.2394
Ghari Ikhttar Khan,64101,28.1244,70.2394
Mari Allah Bachya,64101,28.1244,70.2394
Kot Phatan,64101,28.1244,70.2394
Mad Kaloo,64101,28.1244,70.2394
Jajja Abbadian,64101,28.1244,70.2394
Chak 129/1l,64101,28.1244,70.2394
Chak 23/P,64101,28.1244,70.2394
Zahir Peer,64130,28.3687,70.2123
Bismillah Pur,64101,28.1244,70.2394
Ghous Pur,64131,28.3687,70.2123
Ghazi Pur,64131,28.3687,70.2123
Chak 15/P,64101,28.1244,70.2394
Chak 92/P,64101,28.1244,70.2394
Chak 45/P,64101,28.1244,70.2394
Prochran,64131,28.3687,70.2123
Chak 131/1l,64101,28.1244,70.2394
Chak 94/P,64101,28.1244,70.2394
Chak 7/P,64101,28.1244,70.2394
Rukan Pur,64150,28.7167,69.2833
Chak 17/P,64101,28.1244,70.2394
Chachran Sharif,64140,28.8667,70.45
Missan Abad,64131,28.3687,70.2123
Chak 47/P,64101,28.1244,70.2394
Heran,64151,28.7167,69.2833
Tarinda Molvian,64131,28.3687,70.2123
Thull Khair Mohd,64151,28.7167,69.2833
Haji Pur,64151,28.7167,69.2833
Chak-73/P,64171,28.5403,70.6056
Bagho Bahar,64160,28.3687,70.2123
Basti Sialan,64171,28.5403,70.6056
Isa Khel Estate,64171,28.5403,70.6056
Chak Aslam Abad,64171,28.5403,70.6056
Tibi Gul Mohd,64171,28.5403,70.6056
Madnuroo,64171,28.5403,70.6056
Kot Somaba,64170,28.5403,70.6056
Mauza Shahgarh,64181,28.5722,70.375
Bhag Vela,64171,28.5403,70.6056
Dari Azeem Khan,64181,28.5722,70.375
Tarinda Ali Murad,64181,28.5722,70.375
Chak 78/P,64181,28.5722,70.375
Maou Mubarak,64181,28.5722,70.375
Rahim Yar Khan Npo,64200,28.442952,70.321642
Satellite Town R-Y-Khan,64200,28.442952,70.321642
Tarinda R.S.,64180,28.5722,70.375
Canal Colony,64200,28.442952,70.321642
Colony Amanat Ali,64200,28.442952,70.321642
Rahimyar Khan G.P.O.,64200,28.442952,70.321642
Chak 94/P,64201,28.5167,70.3
Alkuliatul Islamta,64201,28.5167,70.3
Chak 95/P,64201,28.5167,70.3
Rahim Yar Khan City,64200,28.442952,70.321642
Noor-E-Wali,64200,28.442952,70.321642
Chak Abbas,64201,28.5167,70.3
Chak 72/Np,64201,28.5167,70.3
Chak 97/P,64201,28.5167,70.3
Chowk Makki Masjid,64200,28.442952,70.321642
Aliakbar Sangi,64201,28.5167,70.3
Bastirasulpur,64201,28.5167,70.3
Abuzahbi Colony,64201,28.5167,70.3
Chak 103/P,64201,28.5167,70.3
Adam Sahaba,64201,28.5167,70.3
Amin Garh,64201,28.5167,70.3
Bheel Nagar,64201,28.5167,70.3
Bindor,64201,28.5167,70.3
Chak 113/P,64201,28.5167,70.3
Rashid Abad,64201,28.5167,70.3
Chak 101/P,64201,28.5167,70.3
Chak 90/P,64201,28.5167,70.3
Chak 136/P,64201,28.5167,70.3
Chak 117/P,64201,28.5167,70.3
Chak 107/P,64201,28.5167,70.3
Chak 53/P,64201,28.5167,70.3
Kot Daraya,64201,28.5167,70.3
Chak 82/P,64201,28.5167,70.3
Chak 118/P,64201,28.5167,70.3
Chak 125/P,64201,28.5167,70.3
Chak 105/P,64201,28.5167,70.3
Chak 114/P,64201,28.5167,70.3
Chak 56/P,64201,28.5167,70.3
Chak 88/P,64201,28.5167,70.3
Chak 123/P,64201,28.5167,70.3
Chak 106/P,64201,28.5167,70.3
Chak 109/1l,64201,28.5167,70.3
Chak 102/P,64220,28.5167,70.3
Chak 51/P,64201,28.5167,70.3
Basti Pir Abdul Malik,64301,28.7064,70.3837
Ghausia Colony,64201,28.5167,70.3
Old Sadik Abad,64250,28.5167,70.3
